,tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,fulldescriptions,linktowatch
327,tt10276470,Work It,Work It,2020,"Comedy, Music",93,USA,English,Laura Terruso,Alison Peck,"When Quinn Ackerman's admission to the college of her dreams depends on her performance at a dance competition, she forms a ragtag group of dancers to take on the best squad in school...now she just needs to learn how to dance.",6.1,6534,"https://m.media-amazon.com/images/M/MV5BMDk5NjVlOGQtMGQ1Zi00MjZlLWI0NGUtYTllMWNiODRlYmUzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg","    When Quinn Ackerman's admission to the college of her dreams depends on her performance at a dance competition, she forms a ragtag group of dancers to take on the best squad in school...now she just needs to learn how to dance.",https://www.netflix.com/watch/81132038?source=imdb
328,tt9515732,Xane: The Vampire God,Xane: The Vampire God,2020,"Adventure, Drama, Fantasy",118,USA,English,Johnny Pendragon,"Kara Farden, Johnny Pendragon","Xane, an immortal vampire, returns to the past to save his former self, Titus. Xane must rescue Titus and stop him from inheriting the curse. Xane is able to save his loved ones, but the broad strokes of time cannot be altered.",5,225,"https://m.media-amazon.com/images/M/MV5BM2FlYTA1ODQtMjNhMy00M2YwLThlMDktYjliZjAxOWY1YTQ5XkEyXkFqcGdeQXVyNTg5MTAxMTM@._V1_UY268_CR12,0,182,268_AL_.jpg","    Xane, an immortal vampire, returns to the past to save his former self, Titus. Xane must rescue Titus and stop him from inheriting the curse. Xane is able to save his loved ones, but the broad strokes of time cannot be altered.",https://www.plex.tv
329,tt7697348,XL: The Temptation of Christ,XL: The Temptation of Christ,2020,Drama,98,USA,English,Douglas James Vail,Reed Lackey,"40: The Temptation of Christ is detailed in the Gospels of Matthew, Mark and Luke. According to these texts, after being baptized by John the Baptist, Jesus fasted for forty days and forty ...",4.7,126,"https://m.media-amazon.com/images/M/MV5BOTZkMTQ5ZjUtOTY1ZS00MWIyLWI4Y2MtZDc2YjUzNTA5N2QxXkEyXkFqcGdeQXVyODY5MjI1Njk@._V1_UX182_CR0,0,182,268_AL_.jpg","    40: The Temptation of Christ is detailed in the Gospels of Matthew, Mark and Luke. According to these texts, after being baptized by John the Baptist, Jesus fasted for forty days and forty nights in the Judaean Desert. During this time, Satan appeared to Jesus and tried to tempt him. After having refused each of Satan's temptations, Jesus returned to Galilee to begin his ministry.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.78b86b6b-d56c-343a-caa4-25426c021c10?tag=imdbtag_tt_wbr_pvs_piv-20
330,tt8201852,You Should Have Left,You Should Have Left,2020,"Drama, Horror, Mystery",93,"USA, UK",English,David Koepp,"David Koepp, Daniel Kehlmann","A former banker, his actress wife, and their spirited daughter book a vacation at an isolated modern home in the Welsh countryside where nothing is quite as it seems.",5.3,9695,"https://m.media-amazon.com/images/M/MV5BYTMxMTJhNWQtYzQwMC00MThhLTkzNjMtMDljMGE1MmE1NWM2XkEyXkFqcGdeQXVyODkxMzcxOTY@._V1_UX182_CR0,0,182,268_AL_.jpg","    The stressed and jealous middle-aged banker Theo is married with the young actress Susanna and they have a six-year-old daughter, Ella. Theo is a hated man since he was accused of drowning his first wife, but he was considered not guilty by the justice. Out of the blue, they decide to travel on vacation to a huge, isolated house in the Welsh countryside to resolve the problems in their relationship. But soon they have nightmares and Theo believes something evil is hidden in the house.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.78b94cf5-78e1-1c03-cad4-c6e24c6319f1?tag=imdbtag_tt_wbr_pvt_aiv-20
331,tt6332158,You're Not Alone,You're Not Alone,2020,"Horror, Mystery, Thriller",92,USA,English,Eduardo Rodriguez,Andrew Wong,"An evil entity begins to torment a mother and daughter, who are forced to face the inexplicable presence that inhabits the walls of their new home.",3.6,128,"https://m.media-amazon.com/images/M/MV5BOWM2ZmJiNmQtMjg4Ni00YjliLTk2NWUtMzA1NzkxMmZjYzkzXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX182_CR0,0,182,268_AL_.jpg","    After the premature death of her estranged husband, Emma (Winter) regains custody of their young daughter Isla (Jones) and hopes to rebuild their relationship after many years apart. But when an evil entity begins to torment them, mother and daughter are forced to face the inexplicable presence that inhabits the walls of their new home.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.0eb9f097-698d-3ef1-8af3-7162302d237f?tag=imdbtag_tt_wbr_pvt_aiv-20
332,tt5439812,Zola,Zola,2020,Drama,90,USA,English,Janicza Bravo,"Janicza Bravo, Jeremy O. Harris",A stripper named Zola embarks on a wild road trip to Florida.,6.1,154,"https://m.media-amazon.com/images/M/MV5BODU2OGVlN2ItYzBjYS00MjdmLWE4NTYtNWNjNzZhZjM0NzkxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX182_CR0,0,182,268_AL_.jpg",    A stripper named Zola embarks on a wild road trip to Florida.,NA
333,tt4461676,1/2 New Year,1/2 New Year,2019,"Comedy, Drama",74,USA,,Tom Morash,"Drew McAnany, Georgia Menides","At their annual 1/2 New Year Party, relationships are tested among a group of friends.",4.8,160,"https://m.media-amazon.com/images/M/MV5BMTBjNWUyNzItMjYzYS00YmE0LTlkNTMtODA2MjdhMjk4YmQ4XkEyXkFqcGdeQXVyMzE1MDYxOTU@._V1_UX182_CR0,0,182,268_AL_.jpg","    The story follows a group of friends who have an annual 1/2 New Year Party. This year in particular, relationships are tested, friendships made and feelings revealed as the group bands together to send off one of their own with lots of love and compassion. After all, friends are the family you get to choose.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.1ab5ef3c-bc97-abeb-963d-01986deceb6c?tag=imdbtag_tt_wbr_pvs_piv-20
334,tt8809652,10 Minutes Gone,10 Minutes Gone,2019,"Action, Crime, Mystery",89,"Canada, USA",English,Brian A. Miller,"Kelvin Mao, Jeff Jingle",A crime thriller that centers on a man whose memory has been lost due to a bank heist gone wrong. The character will need to piece together the missing 10 minutes from his memory in order to determine who sabotaged him.,3.6,2221,"https://m.media-amazon.com/images/M/MV5BZDdiYjg2ZDEtMGY4MS00OTNiLWJjYzctNzUyYjk3ZmJkMzRkXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",    A crime thriller that centers on a man whose memory has been lost due to a bank heist gone wrong. The character will need to piece together the missing 10 minutes from his memory in order to determine who sabotaged him.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.86b6b011-d271-8ea3-4430-7f29f770db73?tag=imdbtag_tt_wbr_pvs_piv-20
335,tt2789014,100 Acres of Hell,100 Acres of Hell,2019,"Action, Crime, Horror",85,USA,English,Hank Leigh Hump,"Jason L. Koerner, Jason L. Koerner","When ex pro wrestler Buck Severs travels to an abandoned wildlife preserve with his friends for 'Bro's Weekend,' they become the targets of a deadly manhunt and Buck must find the fighter in himself before it's too late.",2.8,180,"https://m.media-amazon.com/images/M/MV5BOTUzNDRkY2UtY2NkMS00OWZkLTliN2UtNjQ1NmFjYmMwNzFkXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_UY268_CR5,0,182,268_AL_.jpg",    After suffering a career ending injury and family tragedy Wrestling Champ Buck Severs travels to an abandoned wildlife preserve with his friends for 'Bro's Weekend'. They become the targets of a deadly manhunt and Buck must find the warrior in himself to fight the psycho inbred mutant killer that stalks through the preserve.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.36b6df46-c2be-f1f0-88d7-3f9ec242beb3?tag=imdbtag_tt_wbr_pvt_aiv-20
336,tt11357028,12 Pups of Christmas,12 Pups of Christmas,2019,Romance,85,USA,English,Michael Feifer,Michael Feifer,"Recently single and starting a new job in a different city, Erin, a canine therapist, is getting a fresh start. But just when she thought her new life would be the reset she needed, her ...",4.8,153,"https://m.media-amazon.com/images/M/MV5BNDdmMDY5MDAtNzllNC00ZWI4LTk0NDctNGM3NTE2M2IzNWI3XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg","    Recently single and starting a new job in a different city, Erin, a canine therapist, is getting a fresh start. But just when she thought her new life would be the reset she needed, her self-centered boss, Martin, tasks Erin with finding homes for 12 puppies who were left behind after a photo shoot for his struggling GPS locator company - and all before Christmas. As they work together, Erin realizes Martin may not be so bad after all, and her take-charge attitude not only helps Martin save his company, but also reveals a calmer, better self that opens them both up to the idea of love.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.38b783a9-249d-a66f-0ff7-329e2922f4f7?tag=imdbtag_tt_wbr_pvs_piv-20
337,tt7541106,1BR,1BR,2019,"Drama, Horror, Thriller",90,USA,English,David Marmor,David Marmor,"Sarah tries to start anew in LA, but her neighbours are not what they seem.",5.8,4936,"https://m.media-amazon.com/images/M/MV5BNDgxY2M1MjctNzU0Yy00NjkxLTgxZGYtYzZjOGUxOWZlNWRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX182_CR0,0,182,268_AL_.jpg","    We all have apartment horror stories: annoying roommates, asshole landlords, dilapidated buildings, among many more nightmare scenarios. The search for a nice place to live in a desirable location with reasonable rents, decent neighbors and soundproof walls is more of a challenge than it should be, so when Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments, she think she's hit the jackpot. Situated on a quiet street in Los Angeles, it's got plenty of space, friendly tenants, group BBQs and even a cute neighbor next door. But this being L.A., all is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment - it chose her.",https://www.netflix.com/watch/81306212?source=imdb
338,tt8688634,City of Crime,21 Bridges,2019,"Action, Crime, Drama",99,"China, USA",English,Brian Kirk,"Adam Mervis, Matthew Michael Carnahan",An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,6.6,37738,"https://m.media-amazon.com/images/M/MV5BYTg4YzEzNDQtZDAxOS00M2YyLTljZWEtNjk4YTc4NDM2NTBhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    Thrust into a citywide manhunt for a duo of cop killers, NYPD detective Andre Davis begins to uncover a massive conspiracy that links his fellow police officers to a criminal empire and must decide who he is hunting and who is actually hunting him. During the manhunt, Manhattan is completely locked down for the first time in its history - no exit or entry to the island including all 21 bridges.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.eaba1dd9-62e4-ce77-20ba-832129ac0a59?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
339,tt10110872,2177: The San Francisco Love Hacker Crimes,2177: The San Francisco Love Hacker Crimes,2019,Sci-Fi,98,USA,English,Jose Figueroa,Jose Figueroa,Mysterious stranger helped save the day when proper data was obtained no one was harmed,1.5,102,"https://m.media-amazon.com/images/M/MV5BYTQ1Y2Q2MzAtOTdmYy00ZDBhLWJlOWMtN2M3N2U3OWNjN2MyXkEyXkFqcGdeQXVyMjQ1NDM5ODE@._V1_UY268_CR4,0,182,268_AL_.jpg","    A man wakes up after an attempt on his life, with no memory of who he is. He suddenly finds himself on the run with his would-be assassin. His wife, a hard-edged, cool-headed police officer, begins a desperate search to find him. A move that could end her career.",https://tubitv.com/
340,tt6899068,2nd Chance for Christmas,2nd Chance for Christmas,2019,"Drama, Family, Fantasy",85,USA,English,Christopher Ray,"Danny Max, Scott Thomas Reynolds","A popular, young singer does not like Christmas. Just like Scrooge in A Christmas Carol, she's visited by the ghosts of Christmas past, present and future.",4.9,162,"https://m.media-amazon.com/images/M/MV5BMWJmZWRjNmUtNDczNC00MTViLTg2MWYtNmU3ZjkyZjVlZWJhXkEyXkFqcGdeQXVyMTA0MjI3OTk@._V1_UY268_CR3,0,182,268_AL_.jpg","    In a modern-day adaptation of Charles Dickens' classic A Christmas Carol, spoiled pop star, Chance Love, is forced to confront who she is, who she once was and the dismal fate that awaits her after trading love for fame and fortune long ago. These fateful glimpses into her life are guided by modern twists on the spirits of Christmas past, present, and future. Brian, Chance Love's faithful assistant, may just be his bosses saving grace.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c8b6e84a-0378-7ed7-3e4f-48a62085b8a3?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
341,tt6385768,3 Days with Dad,3 Days with Dad,2019,Comedy,94,USA,English,Larry Clarke,Larry Clarke,"The last thing Eddie Mills (Larry Clarke) wants to do is go home to deal with his dying Dad (Brian Dennehy). But the Catholic guilt gnaws at him, and he returns home to his crazy family, an...",3.9,187,"https://m.media-amazon.com/images/M/MV5BMjU0MTY2MTctMTgyNS00ZjkxLWEzNDEtYmE5ZWI2MGFhMWJmXkEyXkFqcGdeQXVyMTg0MTI3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg","    The last thing Eddie Mills (Larry Clarke) wants to do is go home to deal with his dying Dad (Brian Dennehy). But the Catholic guilt gnaws at him, and he returns home to his crazy family, an overbearing step-mother (Leslie Ann Warren) , and his bear of a father. Once there, Eddie is confronted with a revelation that forces him to deal with the past he has always avoided.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.18b67c56-bbdd-e0ed-d216-24af3919d5cd?tag=imdbtag_tt_wbr_pvs_piv-20
342,tt8134742,3 from Hell,3 from Hell,2019,Horror,115,USA,"English, Spanish",Rob Zombie,Rob Zombie,"After barely surviving prison, the demented Firefly clan go on the run, unleashing a whole new wave of murder, madness and mayhem.",5.5,10404,"https://m.media-amazon.com/images/M/MV5BOWY5NzU5YTEtNTQ5My00Yzk0LTg2M2UtYWU4MjQwY2Y5ZTBmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","    After being imprisoned for 10 years, the ""Devil's Rejects"" are back at it again. Otis (Bill Moseley) escapes prison, meets Winslow (Richard Brake), and devises a plan to get his sister Baby (Sheri Moon Zombie) out too. The Rejects make their way down the road and into Mexico, killing countless people on their way. They find a place to stay, but are soon bombarded with a large group of killers- killers who are after these Three From Hell. Only one group can come out alive, and with the experience these three have, it'll just have to be one great killing joyride.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.a2b6d53a-187a-9c6a-98d4-95989c787c65?tag=imdbtag_tt_wbr_pvc_amcplus-20
343,tt7329656,47 Metri - Uncaged,47 Meters Down: Uncaged,2019,"Adventure, Drama, Horror",90,"UK, USA",English,Johannes Roberts,"Ernest Riera, Johannes Roberts",Four teen girls diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,5,18686,"https://m.media-amazon.com/images/M/MV5BMDc1MmVjMDQtOGU3OS00OTJkLWJmOGQtNDMzMWRjNDAzY2Y2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_UX182_CR0,0,182,268_AL_.jpg","    47 Meters Down: Uncaged follows the diving adventure of four teenage girls (Sophie Nélisse, Corinne Foxx, Brianne Tju and Sistine Stallone) exploring a submerged Mayan City. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly Great White Sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.50b6467a-da6f-5c3a-2384-9b9d0868bd5f?tag=imdbtag_tt_wbr_pvs_piv-20
344,tt8106534,6 Underground,6 Underground,2019,"Action, Thriller",128,USA,"English, Turkmen, Cantonese, Italian, Spanish, Ukrainian, French",Michael Bay,"Paul Wernick, Rhett Reese","Meet a new kind of action hero. Six untraceable agents, totally off the grid. They've buried their pasts so they can change the future.",6.1,129507,"https://m.media-amazon.com/images/M/MV5BNzE2ZjQxNjEtNmI2ZS00ZmU0LTg4M2YtYzVhYmRiYWU0YzI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    What's the best part of being dead? It's the freedom. The freedom to fight the evil which lurks in our world. 6 Underground's group of unnamed individuals have chosen to change the future. The team's brought together by enigmatic leader code-named 'One', whose sole mission is to ensure that, he and his fellow teammates will have their actions remembered.",https://www.netflix.com/watch/81001887?source=imdb
